flight_id,flight_number,airline_iata,aircraft_type,flight_date,scheduled_departure,destination_airport,distance_km,passengers,fuel_kg,flight_type
FLT_20250826_0163,AF8221,AF,A333,2025-08-26,23:45,LYS,1145,142,2034,international
FLT_20250826_0164,W62603,W6,A320,2025-08-26,20:45,NCE,426,97,2480,european
FLT_20250826_0165,U22108,U2,B738,2025-08-26,18:00,BCN,1606,161,2749,international
FLT_20250826_0166,U29682,U2,B738,2025-08-26,06:45,LYS,1860,86,2770,domestic
FLT_20250826_0167,LH3133,LH,A333,2025-08-26,19:15,LYS,830,177,3185,domestic
FLT_20250826_0168,KL8561,KL,B738,2025-08-26,21:00,BCN,1197,165,5911,international
FLT_20250826_0169,LH4350,LH,B738,2025-08-26,22:30,LHR,1782,160,3848,european
FLT_20250826_0170,AF4321,AF,B738,2025-08-26,06:15,FCO,1170,159,5197,international
FLT_20250826_0171,LH1750,LH,A333,2025-08-26,21:30,LYS,1602,156,6292,international
FLT_20250826_0172,LH4267,LH,B738,2025-08-26,06:00,LYS,373,139,2550,international
FLT_20250826_0173,U26025,U2,A333,2025-08-26,13:00,FRA,778,155,6107,international
FLT_20250826_0174,AF4797,AF,B738,2025-08-26,11:45,NCE,1092,114,3659,international
FLT_20250826_0175,FR9459,FR,A320,2025-08-26,09:45,LYS,1134,160,2020,international
FLT_20250826_0176,LH4266,LH,A320,2025-08-26,11:45,LYS,980,147,3329,international
FLT_20250826_0177,LH6749,LH,A333,2025-08-26,22:00,AMS,839,106,5725,european
FLT_20250826_0178,FR9265,FR,B738,2025-08-26,07:15,LHR,631,107,6465,domestic
FLT_20250826_0179,KL1540,KL,A333,2025-08-26,16:30,MUC,451,150,7573,international
FLT_20250826_0180,W61590,W6,A320,2025-08-26,09:15,MUC,660,98,5253,international
FLT_20250827_0001,AF6699,AF,A333,2025-08-27,17:00,BCN,1311,155,6088,european
FLT_20250827_0002,BA6996,BA,B738,2025-08-27,08:00,FRA,1108,172,2699,european
FLT_20250827_0003,BA7373,BA,A320,2025-08-27,15:45,AMS,409,85,4215,european
FLT_20250827_0004,KL3969,KL,A320,2025-08-27,17:15,LHR,895,173,6436,domestic
FLT_20250827_0005,FR2972,FR,A320,2025-08-27,14:45,LHR,1777,111,2892,domestic
FLT_20250827_0006,KL1738,KL,A333,2025-08-27,12:30,AMS,904,136,5554,international
FLT_20250827_0007,LH6340,LH,A333,2025-08-27,19:00,MUC,1537,80,2634,domestic
FLT_20250827_0008,LH741,LH,A320,2025-08-27,22:00,LYS,1034,125,4896,international
FLT_20250827_0009,BA7724,BA,A333,2025-08-27,10:00,TLS,1712,171,7872,european
FLT_20250827_0010,BA2087,BA,A333,2025-08-27,19:45,MUC,701,140,6026,domestic
FLT_20250827_0011,LH4196,LH,A333,2025-08-27,18:15,FRA,937,99,2014,european
FLT_20250827_0012,W63600,W6,B738,2025-08-27,09:30,LHR,1187,83,3941,european
FLT_20250827_0013,BA127,BA,A320,2025-08-27,07:30,FCO,1822,134,7654,domestic
FLT_20250827_0014,U23550,U2,A320,2025-08-27,16:15,TLS,1619,144,4272,international
FLT_20250827_0015,KL1119,KL,A333,2025-08-27,15:15,LYS,908,94,7930,domestic
FLT_20250827_0016,KL3399,KL,A320,2025-08-27,16:15,LYS,1223,176,3183,domestic
FLT_20250827_0017,KL6365,KL,A320,2025-08-27,09:30,LYS,792,102,3355,international
FLT_20250827_0018,BA8792,BA,B738,2025-08-27,12:00,FCO,590,88,5077,european
FLT_20250827_0019,U22895,U2,A320,2025-08-27,11:30,FCO,1300,163,4477,international
FLT_20250827_0020,LH4310,LH,A320,2025-08-27,16:45,FCO,1483,151,6208,international
FLT_20250827_0021,KL9678,KL,A320,2025-08-27,12:15,MAD,1517,170,3447,domestic
FLT_20250827_0022,KL4556,KL,A333,2025-08-27,08:00,MAD,436,132,5117,international
FLT_20250827_0023,AF5959,AF,A320,2025-08-27,11:45,FCO,1590,87,6838,european
FLT_20250827_0024,U26576,U2,A333,2025-08-27,22:45,LYS,1832,119,5994,domestic
FLT_20250827_0025,BA7764,BA,A320,2025-08-27,15:00,FCO,636,84,3019,european
FLT_20250827_0026,KL9219,KL,A320,2025-08-27,20:00,MUC,387,81,3030,european
FLT_20250827_0027,LH5078,LH,A320,2025-08-27,21:45,NCE,530,156,6269,european
FLT_20250827_0028,FR7272,FR,B738,2025-08-27,12:00,BCN,858,127,6221,international
FLT_20250827_0029,AF5742,AF,A320,2025-08-27,13:15,BCN,983,130,5585,international
FLT_20250827_0030,BA1389,BA,A333,2025-08-27,08:45,MUC,1505,135,7543,international
FLT_20250827_0031,AF3430,AF,A320,2025-08-27,18:30,TLS,330,83,5216,international
FLT_20250827_0032,KL4859,KL,A333,2025-08-27,10:30,NCE,1291,88,7566,european
FLT_20250827_0033,AF5684,AF,A333,2025-08-27,09:45,LYS,1018,89,2214,european
FLT_20250827_0034,FR6058,FR,B738,2025-08-27,15:30,FCO,718,179,4270,european
FLT_20250827_0035,BA8172,BA,B738,2025-08-27,18:15,MUC,628,94,4558,european
FLT_20250827_0036,AF1044,AF,A320,2025-08-27,10:15,BCN,1700,129,3079,european
FLT_20250827_0037,W68603,W6,A320,2025-08-27,09:15,BCN,875,109,5081,domestic
FLT_20250827_0038,AF1040,AF,B738,2025-08-27,09:00,LYS,1616,114,2254,european
FLT_20250827_0039,KL4100,KL,B738,2025-08-27,18:30,LYS,1695,177,5443,international
FLT_20250827_0040,U29673,U2,A333,2025-08-27,13:30,FRA,1954,160,5208,international
FLT_20250827_0041,FR7050,FR,B738,2025-08-27,18:15,LYS,978,140,6717,european
FLT_20250827_0042,FR8641,FR,A333,2025-08-27,07:00,FCO,557,104,2640,international
FLT_20250827_0043,BA6911,BA,B738,2025-08-27,18:15,LYS,1644,171,3225,international
FLT_20250827_0044,AF3793,AF,A320,2025-08-27,20:45,FCO,1798,174,6042,european
FLT_20250827_0045,KL7455,KL,A320,2025-08-27,06:00,MAD,1542,106,2838,european
FLT_20250827_0046,FR7129,FR,A320,2025-08-27,17:30,FRA,1408,143,6917,international
FLT_20250827_0047,BA4831,BA,A320,2025-08-27,22:15,MUC,1292,115,4372,domestic
FLT_20250827_0048,AF5772,AF,A320,2025-08-27,11:15,LHR,495,152,7815,domestic
FLT_20250827_0049,LH2319,LH,A320,2025-08-27,21:00,LHR,351,106,7756,domestic
FLT_20250827_0050,U23023,U2,A333,2025-08-27,18:45,FCO,1884,98,4901,domestic
FLT_20250827_0051,U24971,U2,A333,2025-08-27,06:00,AMS,1156,97,7508,international
FLT_20250827_0052,W67180,W6,B738,2025-08-27,12:45,TLS,1258,175,7510,domestic
FLT_20250827_0053,AF1225,AF,A320,2025-08-27,23:15,LHR,354,133,7686,international
FLT_20250827_0054,FR475,FR,A320,2025-08-27,06:45,FRA,1450,90,4890,international
FLT_20250827_0055,FR699,FR,A333,2025-08-27,09:30,MAD,1872,87,3205,international
FLT_20250827_0056,KL9905,KL,A320,2025-08-27,10:00,FRA,677,150,2015,european
FLT_20250827_0057,KL4291,KL,A333,2025-08-27,16:30,MAD,665,171,5111,european
FLT_20250827_0058,KL1826,KL,A333,2025-08-27,23:30,MAD,984,165,6675,international
FLT_20250827_0059,FR5944,FR,A333,2025-08-27,14:30,NCE,1868,180,7700,international
FLT_20250827_0060,BA5867,BA,B738,2025-08-27,10:30,MAD,1334,125,4811,european
FLT_20250827_0061,KL5122,KL,A320,2025-08-27,12:15,FRA,898,158,7728,international
FLT_20250827_0062,AF4628,AF,A333,2025-08-27,06:15,FRA,1188,90,6799,domestic
FLT_20250827_0063,AF9865,AF,B738,2025-08-27,08:45,LHR,407,157,3299,international
FLT_20250827_0064,W62600,W6,B738,2025-08-27,22:45,MAD,1631,121,3275,domestic
FLT_20250827_0065,W6226,W6,A333,2025-08-27,22:45,TLS,898,164,5607,international
FLT_20250827_0066,U22342,U2,A320,2025-08-27,18:30,FRA,444,85,4875,international
FLT_20250827_0067,U27786,U2,A333,2025-08-27,13:15,MAD,568,125,7705,international
FLT_20250827_0068,LH4225,LH,B738,2025-08-27,11:30,MUC,809,106,4475,domestic
FLT_20250827_0069,FR4041,FR,A333,2025-08-27,08:45,FRA,1193,127,2046,domestic
FLT_20250827_0070,AF3411,AF,A320,2025-08-27,21:15,FRA,1775,81,2060,domestic
FLT_20250827_0071,BA3324,BA,B738,2025-08-27,17:00,MAD,519,163,3315,international
FLT_20250827_0072,FR342,FR,A333,2025-08-27,21:00,MUC,1446,83,2244,domestic
FLT_20250827_0073,KL9580,KL,A320,2025-08-27,22:15,FCO,622,81,6124,international
FLT_20250827_0074,U25003,U2,B738,2025-08-27,15:30,BCN,1776,108,6528,european
FLT_20250827_0075,W61619,W6,B738,2025-08-27,15:15,LYS,1030,168,2541,domestic
FLT_20250827_0076,W68947,W6,B738,2025-08-27,09:00,FCO,1695,161,2918,domestic
FLT_20250827_0077,LH8567,LH,A333,2025-08-27,23:00,FCO,305,178,7055,european
FLT_20250827_0078,W64331,W6,A320,2025-08-27,22:45,AMS,1103,158,2158,international
FLT_20250827_0079,FR7048,FR,A333,2025-08-27,19:45,AMS,1308,112,4455,international
FLT_20250827_0080,W6111,W6,B738,2025-08-27,06:15,FRA,1217,134,5754,european
FLT_20250827_0081,AF2218,AF,B738,2025-08-27,09:15,LYS,801,96,3496,international
FLT_20250827_0082,FR9736,FR,A320,2025-08-27,22:30,LHR,1107,120,3026,domestic
FLT_20250827_0083,KL5812,KL,B738,2025-08-27,08:00,FRA,1256,168,5832,international
FLT_20250827_0084,LH2052,LH,A320,2025-08-27,22:00,FRA,336,105,6902,european
FLT_20250827_0085,FR3082,FR,A333,2025-08-27,22:15,LHR,531,105,5505,domestic
FLT_20250827_0086,AF8162,AF,B738,2025-08-27,08:30,BCN,516,156,4414,european
FLT_20250827_0087,KL6347,KL,A333,2025-08-27,22:15,LYS,1070,172,2531,european
FLT_20250827_0088,LH9434,LH,B738,2025-08-27,11:45,LHR,314,170,3005,european
FLT_20250827_0089,LH2783,LH,B738,2025-08-27,07:30,MUC,1159,110,6982,international
FLT_20250827_0090,KL2631,KL,A320,2025-08-27,12:00,LHR,1141,133,2060,european
FLT_20250827_0091,AF8351,AF,A320,2025-08-27,10:00,BCN,1033,157,6136,european
FLT_20250827_0092,W66550,W6,B738,2025-08-27,06:15,AMS,1885,109,4622,domestic
FLT_20250827_0093,LH9365,LH,B738,2025-08-27,16:30,NCE,456,145,7882,european
FLT_20250827_0094,BA1822,BA,B738,2025-08-27,07:15,MAD,632,132,4990,domestic
FLT_20250827_0095,KL1288,KL,A320,2025-08-27,07:45,NCE,1083,110,6867,domestic
FLT_20250827_0096,BA6795,BA,A320,2025-08-27,15:15,BCN,360,152,5644,european
FLT_20250827_0097,KL6384,KL,B738,2025-08-27,22:15,TLS,1130,90,7500,domestic
FLT_20250827_0098,BA6936,BA,A333,2025-08-27,19:45,LYS,1188,106,5597,international
FLT_20250827_0099,FR2968,FR,A333,2025-08-27,21:00,LHR,538,179,2454,domestic
FLT_20250827_0100,BA4482,BA,B738,2025-08-27,06:15,TLS,1228,91,2468,international
FLT_20250827_0101,W67729,W6,A333,2025-08-27,10:30,MUC,1907,96,5199,international
FLT_20250827_0102,FR6023,FR,B738,2025-08-27,09:30,LYS,1695,113,3551,domestic
FLT_20250827_0103,KL8087,KL,A320,2025-08-27,23:30,FCO,1025,120,5925,international
FLT_20250827_0104,W64977,W6,A320,2025-08-27,11:45,LYS,608,144,2950,domestic
FLT_20250827_0105,AF9952,AF,A320,2025-08-27,06:15,TLS,1200,149,6383,international
FLT_20250827_0106,BA844,BA,A320,2025-08-27,17:00,NCE,1511,95,3371,domestic
FLT_20250827_0107,FR7975,FR,A333,2025-08-27,16:00,LHR,1986,105,5461,domestic
FLT_20250827_0108,KL8246,KL,B738,2025-08-27,11:00,NCE,819,147,6254,european
FLT_20250827_0109,FR6118,FR,A320,2025-08-27,21:00,MAD,1196,135,2223,european
FLT_20250827_0110,AF7510,AF,B738,2025-08-27,07:00,LHR,1326,175,5298,international
FLT_20250827_0111,FR2819,FR,A320,2025-08-27,11:45,MUC,1761,161,3267,european
FLT_20250827_0112,LH7633,LH,A333,2025-08-27,10:00,MAD,593,145,7421,international
FLT_20250827_0113,W69806,W6,A320,2025-08-27,23:45,TLS,374,177,4786,domestic
FLT_20250827_0114,BA8959,BA,B738,2025-08-27,12:30,FCO,1830,99,2867,international
FLT_20250827_0115,U26718,U2,A320,2025-08-27,09:00,LHR,764,164,3977,european
FLT_20250827_0116,U24573,U2,A320,2025-08-27,10:45,FCO,652,83,4432,international
FLT_20250827_0117,U24738,U2,A333,2025-08-27,06:30,BCN,1117,85,5084,international
FLT_20250827_0118,KL7755,KL,A333,2025-08-27,12:45,MUC,356,151,4348,european
FLT_20250827_0119,W69498,W6,B738,2025-08-27,17:30,FCO,617,137,3093,international
FLT_20250827_0120,AF8607,AF,A320,2025-08-27,08:45,LYS,952,132,6589,domestic
FLT_20250827_0121,AF2208,AF,A333,2025-08-27,12:15,BCN,802,88,6481,european
FLT_20250827_0122,AF190,AF,A333,2025-08-27,13:00,TLS,1467,179,7931,domestic
FLT_20250827_0123,KL8642,KL,A333,2025-08-27,06:15,LHR,1286,153,7307,european
FLT_20250827_0124,U29415,U2,B738,2025-08-27,10:30,FCO,1312,162,2869,domestic
FLT_20250827_0125,U22068,U2,B738,2025-08-27,18:30,MAD,655,134,6765,international
FLT_20250827_0126,U26122,U2,B738,2025-08-27,23:15,BCN,379,130,6744,european
FLT_20250827_0127,AF4428,AF,A333,2025-08-27,23:45,AMS,1561,96,6119,international
FLT_20250827_0128,W65620,W6,A333,2025-08-27,11:15,MAD,1123,153,6141,european
FLT_20250827_0129,W67459,W6,A320,2025-08-27,18:15,TLS,1720,151,2852,european
FLT_20250827_0130,AF6385,AF,A320,2025-08-27,16:45,NCE,1547,88,3146,domestic
FLT_20250827_0131,LH5584,LH,B738,2025-08-27,06:15,NCE,648,175,2456,european
FLT_20250827_0132,KL7991,KL,B738,2025-08-27,17:15,FRA,1039,173,4098,domestic
FLT_20250827_0133,BA758,BA,A333,2025-08-27,17:30,FRA,1451,122,3608,european
FLT_20250827_0134,AF5226,AF,A320,2025-08-27,18:30,LHR,684,138,5498,european
FLT_20250827_0135,AF1327,AF,A333,2025-08-27,18:30,AMS,858,168,7623,international
FLT_20250827_0136,LH174,LH,B738,2025-08-27,13:45,LYS,1914,119,6781,domestic
FLT_20250827_0137,KL8705,KL,A333,2025-08-27,06:45,LHR,838,152,2668,european
FLT_20250827_0138,AF9650,AF,B738,2025-08-27,16:15,LYS,1805,113,5826,domestic
FLT_20250827_0139,U21891,U2,B738,2025-08-27,23:00,MUC,1678,99,2695,european
FLT_20250827_0140,KL5418,KL,A333,2025-08-27,20:45,MAD,1422,143,2671,international
FLT_20250827_0141,BA9591,BA,A320,2025-08-27,15:30,MUC,766,91,7065,international
FLT_20250827_0142,AF8363,AF,A320,2025-08-27,22:15,TLS,1694,111,6526,international
FLT_20250827_0143,BA3871,BA,B738,2025-08-27,14:00,LYS,1133,132,4297,international
FLT_20250827_0144,BA1224,BA,A320,2025-08-27,21:45,MAD,1077,134,3063,european
FLT_20250827_0145,BA4196,BA,A320,2025-08-27,16:30,FRA,1584,109,5023,european
FLT_20250827_0146,KL604,KL,A320,2025-08-27,14:45,AMS,872,145,4053,domestic
FLT_20250827_0147,FR171,FR,B738,2025-08-27,20:30,LHR,1619,87,5546,international
FLT_20250827_0148,LH5775,LH,A333,2025-08-27,07:30,NCE,933,132,6182,domestic
FLT_20250827_0149,AF5372,AF,A333,2025-08-27,17:30,MUC,1902,118,4251,international
FLT_20250827_0150,W67591,W6,A333,2025-08-27,22:00,FCO,1895,151,4957,international
FLT_20250827_0151,KL9716,KL,A333,2025-08-27,20:30,MAD,394,138,6117,domestic
FLT_20250827_0152,FR9503,FR,A320,2025-08-27,07:15,LHR,329,138,5514,european
FLT_20250827_0153,U23870,U2,A320,2025-08-27,17:15,TLS,1474,170,4629,european
FLT_20250827_0154,KL8632,KL,B738,2025-08-27,18:30,FRA,402,84,3107,european
FLT_20250827_0155,BA6209,BA,B738,2025-08-27,23:15,NCE,1806,132,2603,european
FLT_20250827_0156,FR6015,FR,A320,2025-08-27,14:00,FCO,434,158,3435,european
FLT_20250827_0157,U22380,U2,A320,2025-08-27,19:30,NCE,1348,85,5588,domestic
FLT_20250827_0158,W68072,W6,B738,2025-08-27,08:45,FCO,1855,136,2332,domestic
FLT_20250827_0159,BA5443,BA,A320,2025-08-27,06:45,LHR,1765,90,7408,domestic
FLT_20250827_0160,LH1545,LH,A320,2025-08-27,21:30,LHR,433,125,2645,international
FLT_20250827_0161,LH5051,LH,B738,2025-08-27,09:45,FCO,948,90,2578,domestic
FLT_20250827_0162,U21781,U2,B738,2025-08-27,12:15,NCE,1600,86,3990,domestic
FLT_20250827_0163,BA4350,BA,B738,2025-08-27,13:15,NCE,771,98,4885,domestic
FLT_20250827_0164,AF845,AF,A320,2025-08-27,08:00,MUC,1306,131,2419,international
FLT_20250827_0165,U28552,U2,A320,2025-08-27,18:00,LHR,1762,144,5408,european
FLT_20250827_0166,W68295,W6,A333,2025-08-27,17:00,FRA,1949,148,7755,european
FLT_20250827_0167,W6655,W6,A320,2025-08-27,08:00,NCE,423,107,7510,domestic
FLT_20250827_0168,LH4592,LH,A320,2025-08-27,07:15,MAD,1615,89,4534,european
FLT_20250827_0169,W63642,W6,B738,2025-08-27,08:30,LHR,1642,109,4761,international
FLT_20250827_0170,W6692,W6,A320,2025-08-27,15:45,MUC,1364,174,5700,international
FLT_20250827_0171,AF3573,AF,B738,2025-08-27,13:15,LHR,959,175,7087,international
FLT_20250827_0172,U26322,U2,A320,2025-08-27,11:30,MUC,1041,101,7040,international
FLT_20250827_0173,LH9270,LH,B738,2025-08-27,21:30,MAD,1883,129,6941,domestic
FLT_20250827_0174,LH2223,LH,A320,2025-08-27,20:15,NCE,722,146,5280,international
FLT_20250827_0175,FR553,FR,A333,2025-08-27,10:15,LYS,658,118,2336,domestic
FLT_20250827_0176,LH7668,LH,A333,2025-08-27,23:45,BCN,1379,87,2166,domestic
FLT_20250827_0177,BA3900,BA,B738,2025-08-27,14:00,NCE,1329,164,2225,european
FLT_20250827_0178,BA7074,BA,B738,2025-08-27,14:00,BCN,731,176,7890,international
FLT_20250827_0179,LH9391,LH,B738,2025-08-27,09:00,MUC,1384,123,5386,domestic
FLT_20250827_0180,LH8184,LH,A320,2025-08-27,17:15,BCN,1663,132,7919,european
FLT_20250828_0001,FR4356,FR,A333,2025-08-28,06:15,BCN,488,84,4192,domestic
FLT_20250828_0002,LH7651,LH,A320,2025-08-28,22:30,LYS,1447,139,3729,european
FLT_20250828_0003,AF9670,AF,B738,2025-08-28,18:15,MAD,683,109,5083,international
FLT_20250828_0004,BA9691,BA,A320,2025-08-28,10:00,FRA,878,97,5393,domestic
FLT_20250828_0005,LH4935,LH,B738,2025-08-28,09:00,LYS,1535,177,5584,european
FLT_20250828_0006,LH3435,LH,B738,2025-08-28,06:15,LYS,1661,129,3205,european
FLT_20250828_0007,LH6413,LH,B738,2025-08-28,19:45,MAD,1563,117,5519,international
FLT_20250828_0008,LH2809,LH,B738,2025-08-28,11:45,LYS,1963,117,6834,international
FLT_20250828_0009,LH7404,LH,A333,2025-08-28,09:00,LYS,1763,111,2746,european
FLT_20250828_0010,W66635,W6,B738,2025-08-28,22:30,LYS,1873,151,4586,international
FLT_20250828_0011,W68484,W6,A333,2025-08-28,15:15,LHR,542,161,5950,international
FLT_20250828_0012,W65492,W6,A333,2025-08-28,08:45,AMS,1916,150,3299,international
FLT_20250828_0013,U23184,U2,B738,2025-08-28,11:15,TLS,688,159,6587,european
FLT_20250828_0014,KL9040,KL,A333,2025-08-28,07:00,FRA,1552,119,5782,international
FLT_20250828_0015,LH8432,LH,A333,2025-08-28,08:15,LHR,1109,136,7944,international
FLT_20250828_0016,LH2763,LH,A333,2025-08-28,06:30,NCE,1787,124,5687,international
FLT_20250828_0017,KL2811,KL,A333,2025-08-28,07:30,NCE,833,144,4163,international
FLT_20250828_0018,FR8966,FR,B738,2025-08-28,12:15,AMS,390,88,4797,domestic
FLT_20250828_0019,W64743,W6,A333,2025-08-28,11:30,NCE,1950,133,4060,european
FLT_20250828_0020,W65455,W6,B738,2025-08-28,23:45,NCE,1545,180,2309,domestic
FLT_20250828_0021,W64154,W6,A333,2025-08-28,15:30,MUC,596,82,2381,international
FLT_20250828_0022,AF9954,AF,A320,2025-08-28,09:30,AMS,1997,101,6897,international
FLT_20250828_0023,BA428,BA,A333,2025-08-28,15:00,MUC,1444,176,7551,international
FLT_20250828_0024,U25807,U2,A320,2025-08-28,10:30,NCE,1738,113,2928,international
FLT_20250828_0025,KL7202,KL,A333,2025-08-28,23:30,TLS,423,95,4228,european
FLT_20250828_0026,BA3297,BA,A333,2025-08-28,21:45,FCO,1742,137,6463,international
FLT_20250828_0027,U2586,U2,A320,2025-08-28,10:45,FRA,779,170,4990,european
FLT_20250828_0028,BA5823,BA,A333,2025-08-28,11:15,LHR,394,113,3673,european
FLT_20250828_0029,LH9258,LH,A333,2025-08-28,23:45,LHR,592,150,2703,domestic
FLT_20250828_0030,LH7584,LH,B738,2025-08-28,19:45,BCN,973,109,2956,european
FLT_20250828_0031,BA6462,BA,A333,2025-08-28,08:15,LHR,966,91,3981,european
FLT_20250828_0032,AF3289,AF,A333,2025-08-28,07:30,BCN,1426,120,7822,domestic
FLT_20250828_0033,U23039,U2,A320,2025-08-28,18:00,AMS,592,80,6004,international
FLT_20250828_0034,LH9795,LH,B738,2025-08-28,10:00,BCN,1391,98,4085,international
FLT_20250828_0035,FR1910,FR,A320,2025-08-28,11:00,MUC,679,171,5153,european
FLT_20250828_0036,LH1121,LH,A333,2025-08-28,09:45,LYS,1777,112,3402,international
FLT_20250828_0037,U21107,U2,A320,2025-08-28,16:45,LYS,778,150,4786,domestic
FLT_20250828_0038,W63701,W6,A320,2025-08-28,12:15,TLS,1454,129,3646,european
FLT_20250828_0039,KL7924,KL,A320,2025-08-28,06:15,MUC,1991,138,5772,international
FLT_20250828_0040,FR7565,FR,A333,2025-08-28,16:15,TLS,546,143,7980,european
FLT_20250828_0041,KL7916,KL,A320,2025-08-28,10:00,TLS,1945,127,5362,european
FLT_20250828_0042,W67278,W6,A320,2025-08-28,21:00,NCE,1220,168,7191,european
FLT_20250828_0043,FR4434,FR,B738,2025-08-28,23:30,AMS,1872,97,5242,european
FLT_20250828_0044,U24953,U2,B738,2025-08-28,18:15,LYS,667,113,4997,international
FLT_20250828_0045,AF4009,AF,A333,2025-08-28,19:30,TLS,978,93,7239,international
FLT_20250828_0046,W66218,W6,A320,2025-08-28,13:00,MUC,1990,166,6317,european
FLT_20250828_0047,W66608,W6,A333,2025-08-28,18:15,FCO,498,135,2171,european
FLT_20250828_0048,LH6282,LH,B738,2025-08-28,06:15,NCE,735,160,2230,international
FLT_20250828_0049,LH766,LH,A333,2025-08-28,09:15,LYS,398,158,6409,international
FLT_20250828_0050,W62984,W6,B738,2025-08-28,22:45,MAD,392,176,6959,european
FLT_20250828_0051,AF1644,AF,A333,2025-08-28,07:45,BCN,582,123,6669,domestic
FLT_20250828_0052,LH1635,LH,B738,2025-08-28,17:45,FRA,1830,141,2680,european
FLT_20250828_0053,BA215,BA,B738,2025-08-28,16:15,MUC,1231,106,7154,european
FLT_20250828_0054,KL7321,KL,A320,2025-08-28,23:15,TLS,328,158,6854,domestic
FLT_20250828_0055,FR459,FR,A333,2025-08-28,16:45,LYS,1356,155,4988,european
FLT_20250828_0056,AF7330,AF,A320,2025-08-28,07:30,NCE,1609,133,7610,domestic
FLT_20250828_0057,BA6099,BA,A320,2025-08-28,16:00,LYS,1297,176,3392,domestic
FLT_20250828_0058,AF6786,AF,B738,2025-08-28,10:45,AMS,1793,144,6080,domestic
FLT_20250828_0059,U27563,U2,A333,2025-08-28,22:45,NCE,1922,107,3559,domestic
FLT_20250828_0060,LH6656,LH,A333,2025-08-28,22:00,MAD,1596,165,3640,domestic
FLT_20250828_0061,LH6293,LH,A320,2025-08-28,09:45,NCE,490,152,3652,domestic
FLT_20250828_0062,LH8095,LH,A333,2025-08-28,21:15,BCN,1729,117,6814,international
FLT_20250828_0063,KL3706,KL,A320,2025-08-28,09:45,FRA,1201,87,3690,domestic
FLT_20250828_0064,AF2524,AF,B738,2025-08-28,20:45,BCN,1808,177,2037,domestic
FLT_20250828_0065,LH6921,LH,A320,2025-08-28,20:00,MAD,1474,164,6783,european
FLT_20250828_0066,BA6390,BA,A333,2025-08-28,11:45,TLS,740,139,6539,domestic
FLT_20250828_0067,FR102,FR,A333,2025-08-28,22:15,AMS,1833,129,2964,domestic
FLT_20250828_0068,BA4129,BA,A333,2025-08-28,17:00,MAD,1146,100,7579,domestic
FLT_20250828_0069,U26005,U2,B738,2025-08-28,11:45,TLS,444,129,3615,domestic
FLT_20250828_0070,LH9874,LH,B738,2025-08-28,19:45,LYS,726,152,3517,international
FLT_20250828_0071,W68436,W6,A333,2025-08-28,23:15,LYS,687,170,5004,international
FLT_20250828_0072,LH5997,LH,A333,2025-08-28,06:00,FCO,1590,171,2107,international
FLT_20250828_0073,BA6834,BA,A320,2025-08-28,14:00,LYS,555,161,4669,domestic
FLT_20250828_0074,BA3241,BA,A333,2025-08-28,17:30,LHR,1876,115,2331,international
FLT_20250828_0075,BA5753,BA,B738,2025-08-28,11:00,TLS,1715,165,2121,domestic
FLT_20250828_0076,KL1845,KL,A333,2025-08-28,18:15,TLS,1102,144,4688,european
FLT_20250828_0077,U24149,U2,A333,2025-08-28,19:45,BCN,1219,177,6229,european
FLT_20250828_0078,U29650,U2,A333,2025-08-28,12:00,FCO,560,137,6048,european
FLT_20250828_0079,U22221,U2,A333,2025-08-28,19:15,MUC,1285,162,5994,domestic
FLT_20250828_0080,U24207,U2,A320,2025-08-28,12:45,LYS,1769,112,4654,domestic
FLT_20250828_0081,W6459,W6,B738,2025-08-28,17:15,LHR,1119,124,6229,domestic
FLT_20250828_0082,KL1995,KL,A320,2025-08-28,14:00,NCE,1123,91,7895,domestic
FLT_20250828_0083,BA2627,BA,B738,2025-08-28,22:30,LYS,601,161,4017,international
